sku,name,category_name,brand_name,mrp_price,tax_rate
SKU000645,  product 645 ,Home,BrandB,74.00515544036124,0.013348639039325531
SKU000646,  PRODUCT 646 ,Fashion,BrandC,4063.9949295469733,0.16046169716605488
SKU000647,  product 647 ,Electronics,BrandC,1047.1678657982202,0.152582615633199
SKU000648,PRODUCT 648,Home,BrandA,1433.0282755088492,0.17866617766809204
SKU000649,product 649,Fashion,BrandC,2088.38729606961,0.12229082786023669
SKU000650,product 650,Electronics,BrandB,1925.2642714915914,0.1686038268000869
SKU000651,PRODUCT 651,Grocery,BrandC,3783.98502360559,0.14885082451513995
SKU000652,  product 652 ,Electronics,BrandC,727.7202092850669,0.15199673996161564
SKU000653,  PRODUCT 653 ,Fashion,BrandA,989.769655455113,0.10244548268176829
SKU000654,PRODUCT 654,Home,BrandB,3040.1721739463155,0.06882562762500795
SKU000655,PRODUCT 655,Home,BrandA,2490.9520993134834,0.1682204530577907
SKU000656,PRODUCT 656,Grocery,BrandC,935.21339498934,0.077781091610861
SKU000657,  product 657 ,Grocery,BrandB,4579.972928923399,0.09698748610494043
SKU000658,PRODUCT 658,Fashion,BrandA,2684.5649178684994,0.08030057528253379
SKU000659,  PRODUCT 659 ,Home,BrandC,2712.2691576216776,0.10166729651283547
SKU000660,PRODUCT 660,Home,BrandB,3630.835803804648,0.08469091421861889
SKU000661,PRODUCT 661,Grocery,BrandA,2878.8168252087276,0.008634160544305658
SKU000662,PRODUCT 662,Grocery,BrandB,229.05943498103468,0.15876867348138574
SKU000663,  PRODUCT 663 ,Fashion,BrandA,4141.223482774743,0.07999088740483856
SKU000664,PRODUCT 664,Home,BrandC,2737.9141743833666,0.10600985673132277
SKU000665,product 665,Fashion,BrandC,4447.622648163537,0.025053804496437664
SKU000666,product 666,Electronics,BrandC,2391.9255817447374,0.0006098126368750445
SKU000667,  PRODUCT 667 ,Home,BrandA,4001.317115195296,0.04415221685585573
SKU000668,PRODUCT 668,Grocery,BrandB,4404.933433222496,0.12682548578400304
SKU000669,  PRODUCT 669 ,Fashion,BrandB,4640.661188220138,0.017855015420318147
SKU000670,  PRODUCT 670 ,Electronics,BrandA,1181.5493567448032,0.1635997392695642
SKU000671,product 671,Fashion,BrandC,3158.6663488380996,0.038704062484113226
SKU000672,PRODUCT 672,Grocery,BrandA,4338.078432265227,0.036826850572519644
SKU000673,PRODUCT 673,Fashion,BrandC,1486.6523773952695,0.03267143309186919
SKU000674,PRODUCT 674,Fashion,BrandC,1642.0957961966617,0.002516708334845654
SKU000675,PRODUCT 675,Electronics,BrandA,4831.815856624911,0.13892498432608222
SKU000676,PRODUCT 676,Electronics,BrandB,4593.629675070988,0.15750621562414654
SKU000677,  product 677 ,Grocery,BrandA,786.795876009709,0.11054928647091579
SKU000678,PRODUCT 678,Grocery,BrandC,2135.877450049658,0.03387599670237521
SKU000679,  PRODUCT 679 ,Fashion,BrandC,2137.354171019539,0.05135003944935835
SKU000680,product 680,Electronics,BrandB,2663.543550860548,0.08566680552569339
SKU000681,  product 681 ,Fashion,BrandB,4988.772018671689,0.17178227129219414
SKU000682,product 682,Electronics,BrandC,557.8026401195905,0.044523246927193706
SKU000683,product 683,Fashion,BrandA,4073.054606189312,0.13169626270557985
SKU000684,product 684,Home,BrandA,2534.8832734370762,0.07910068019272566
SKU000685,product 685,Fashion,BrandB,2968.6061284683324,0.05361252270480392
SKU000686,  product 686 ,Home,BrandB,4700.150807009393,0.08206486866398047
SKU000687,PRODUCT 687,Electronics,BrandA,3436.7649272106505,0.012817209157421856
SKU000688,product 688,Electronics,BrandA,4718.875885483771,0.14376372676746524
SKU000689,  product 689 ,Home,BrandA,5279.954397823707,0.04379434703693408
SKU000690,product 690,Grocery,BrandC,1580.1918963862017,0.13057418217473468
SKU000691,product 691,Fashion,BrandA,3341.787472995391,0.01230270686067505
SKU000692,  product 692 ,Fashion,BrandC,4832.980482258262,0.1719177401098235
SKU000693,  product 693 ,Home,BrandC,1655.0195671144818,0.03474269737302575
SKU000694,product 694,Grocery,BrandB,3543.3392285693453,0.15889357371727447
SKU000695,PRODUCT 695,Electronics,BrandA,2484.7763607124825,0.1457051777307782
SKU000696,  product 696 ,Grocery,BrandC,3568.933086075248,0.17421478633465487
SKU000697,  PRODUCT 697 ,Fashion,BrandA,5141.728557726884,0.08602031897023493
SKU000698,product 698,Grocery,BrandB,440.02262392649857,0.13093151289227128
SKU000699,PRODUCT 699,Electronics,BrandA,1647.8816882145863,0.06672791826680113
SKU000700,product 700,Grocery,BrandB,3992.978698516892,0.033186282843544884
SKU000701,PRODUCT 701,Grocery,BrandC,5141.084958424448,0.07975366792802079
SKU000702,  product 702 ,Electronics,BrandC,3452.0867620024255,0.029834822769921877
SKU000703,PRODUCT 703,Grocery,BrandC,3848.6501919373995,0.1767680321015491
SKU000704,PRODUCT 704,Home,BrandA,522.9624563335113,0.017324368405328947
SKU000705,  PRODUCT 705 ,Electronics,BrandC,3760.8852351165797,0.10605811022147167
SKU000706,product 706,Home,BrandB,4321.095290269336,0.11276349394573006
SKU000707,  PRODUCT 707 ,Electronics,BrandA,2818.1724029780057,0.09685431771732976
SKU000708,product 708,Fashion,BrandC,194.78065307446084,0.11919345942813003
SKU000709,product 709,Fashion,BrandA,2849.842618170655,0.02091253950214037
SKU000710,PRODUCT 710,Home,BrandB,3303.3589300614185,0.0999033343569524
SKU000711,PRODUCT 711,Grocery,BrandB,2149.9346724299353,0.051698262802925075
SKU000712,  PRODUCT 712 ,Electronics,BrandC,4650.686411832709,0.1692316913941902
SKU000713,  product 713 ,Fashion,BrandB,769.8340350068743,0.13717289761915064
SKU000714,PRODUCT 714,Home,BrandB,2940.8873737377216,0.17505260678875367
SKU000715,  product 715 ,Home,BrandA,136.60934348139318,0.006760092553234118
SKU000716,  product 716 ,Fashion,BrandA,251.79370860080132,0.05132397153252756
SKU000717,  PRODUCT 717 ,Home,BrandC,1512.701645871353,0.03517606559490282
SKU000718,product 718,Home,BrandB,3556.7389629545296,0.00200782571612949
SKU000719,  product 719 ,Grocery,BrandB,470.48274014696995,0.043618631444337856
SKU000720,  product 720 ,Grocery,BrandA,2733.4420096994477,0.1221796770336772
SKU000721,product 721,Electronics,BrandB,3656.8376276040067,0.04159600598422234
SKU000722,product 722,Grocery,BrandA,1360.4264002408524,0.09162062018687128
SKU000723,PRODUCT 723,Electronics,BrandB,3124.42843506785,0.15980726069369974
SKU000724,  PRODUCT 724 ,Grocery,BrandA,114.15858096141905,0.12487642566283354
SKU000725,  product 725 ,Electronics,BrandA,2668.563079938783,0.07103323258308575
SKU000726,PRODUCT 726,Fashion,BrandA,1928.0323723156123,0.06704440900417949
SKU000727,product 727,Fashion,BrandC,4481.066894661817,0.08203244652152725
SKU000728,product 728,Electronics,BrandB,4112.673253158564,0.03186745939078315
SKU000729,  PRODUCT 729 ,Electronics,BrandB,3906.3263471655355,0.11412013813487785
SKU000730,PRODUCT 730,Electronics,BrandB,2492.4337233531705,0.06554750743882899
SKU000731,PRODUCT 731,Home,BrandC,907.0781800496803,0.15342576286716786
SKU000732,  PRODUCT 732 ,Electronics,BrandC,3609.019935686115,0.13617947881040693
SKU000733,  PRODUCT 733 ,Electronics,BrandA,4531.565940736614,0.1098923695365888
SKU000734,  PRODUCT 734 ,Electronics,BrandB,1977.0617456205396,0.0655564000769129
SKU000735,PRODUCT 735,Grocery,BrandA,2976.918604714492,0.037787729701227186
SKU000736,PRODUCT 736,Home,BrandA,1746.2159688022364,0.1397073355390121
SKU000737,product 737,Fashion,BrandB,4248.821107295167,0.08755363781839558
SKU000738,product 738,Electronics,BrandC,3396.155716118378,0.04045500687192435
SKU000739,  PRODUCT 739 ,Grocery,BrandC,5131.592176600745,0.035131430707201115
SKU000740,product 740,Electronics,BrandB,4723.262900155973,0.029772162810244623
SKU000741,product 741,Fashion,BrandB,504.8097585641057,0.1398890153170071
SKU000742,PRODUCT 742,Fashion,BrandA,1617.709278167763,0.041217693354056104
SKU000743,PRODUCT 743,Grocery,BrandB,2058.6762813149235,0.09479560743453555
SKU000744,product 744,Grocery,BrandC,4580.934931913,0.08127834497515016
SKU000745,PRODUCT 745,Grocery,BrandA,87.21283020248114,0.1043299618610911
SKU000746,PRODUCT 746,Grocery,BrandC,1883.7993298865802,0.15788788206681495
SKU000747,product 747,Electronics,BrandB,62.84926498067879,0.1561945302147115
SKU000748,product 748,Fashion,BrandA,1170.7464558180839,0.08119369292847474
SKU000749,product 749,Home,BrandB,5138.016149695009,0.0027659251322501954
SKU000750,PRODUCT 750,Grocery,BrandC,1470.1021332565326,0.07675988502857457
SKU000751,  product 751 ,Grocery,BrandC,2261.89790152235,0.10911483673634527
SKU000752,product 752,Home,BrandC,475.3032590945425,0.10039765663765111
SKU000753,  PRODUCT 753 ,Grocery,BrandC,4429.5952914966465,0.117240499044037
SKU000754,  PRODUCT 754 ,Electronics,BrandB,3632.1133916890103,0.027733631845155027
SKU000755,  PRODUCT 755 ,Fashion,BrandB,4425.184358517097,0.11637631778053185
SKU000756,product 756,Home,BrandC,4430.742484595998,0.032877291373879
SKU000757,PRODUCT 757,Home,BrandB,1258.271558914697,0.13509431652541481
SKU000758,PRODUCT 758,Grocery,BrandC,615.2227478711102,0.0610357703872824
SKU000759,  PRODUCT 759 ,Home,BrandB,1654.2577676738415,0.12778117800866162
SKU000760,  PRODUCT 760 ,Fashion,BrandA,2461.2882820673685,0.008615807803099276
SKU000761,PRODUCT 761,Electronics,BrandA,907.9213783571032,0.0734148046063644
SKU000762,product 762,Electronics,BrandA,4581.800467082785,0.12690621400739988
SKU000763,PRODUCT 763,Electronics,BrandC,1301.028933334388,0.04083669293966894
SKU000764,product 764,Electronics,BrandC,1663.03104736738,0.14315166806350005
SKU000765,product 765,Grocery,BrandA,5114.109746374442,0.11354035195888774
SKU000766,PRODUCT 766,Grocery,BrandA,2396.200881752728,0.10576111898696369
SKU000767,PRODUCT 767,Grocery,BrandA,109.92468068849001,0.06363879375678068
SKU000768,PRODUCT 768,Grocery,BrandA,1058.3840862813743,0.08684126466860116
SKU000769,product 769,Electronics,BrandC,3220.509104713095,0.10752287417601356
SKU000770,PRODUCT 770,Electronics,BrandA,5301.649721409657,0.08504318050468028
SKU000771,  product 771 ,Home,BrandA,541.7241709605087,0.12569639830930082
SKU000772,PRODUCT 772,Fashion,BrandA,268.07067669623626,0.07806544795925272
SKU000773,product 773,Grocery,BrandC,2351.9623939909825,0.03640917271356546
SKU000774,product 774,Home,BrandA,1949.9782550172483,0.0385080809041885
SKU000775,PRODUCT 775,Fashion,BrandA,4716.735212323216,0.0010446783917293966
SKU000776,  product 776 ,Home,BrandA,235.39321342356115,0.05417238880056104
SKU000777,product 777,Grocery,BrandC,1532.841830832286,0.13480517528613353
SKU000778,PRODUCT 778,Home,BrandA,524.0714790818695,0.14294928759076972
SKU000779,PRODUCT 779,Home,BrandA,3307.0716680530154,0.036444157577235
SKU000780,product 780,Grocery,BrandC,5294.9613295920035,0.17262791943685338
SKU000781,PRODUCT 781,Electronics,BrandB,4079.3367293523725,0.0904325028264228
SKU000782,product 782,Home,BrandB,4840.007813324302,0.16505617482333046
SKU000783,product 783,Home,BrandB,950.191319002091,0.1272177507350936
SKU000784,PRODUCT 784,Grocery,BrandA,4491.623767136048,0.13003801614403435
SKU000785,PRODUCT 785,Electronics,BrandB,2913.6064620560296,0.015307851835092803
SKU000786,PRODUCT 786,Grocery,BrandA,560.3726310583901,0.03959840284144752
SKU000787,product 787,Fashion,BrandC,4425.907894434377,0.0015866699930050742
SKU000788,PRODUCT 788,Electronics,BrandA,3189.4596079273224,0.12890297528581274
SKU000789,PRODUCT 789,Home,BrandB,4778.2043942616565,0.061998891917131795
SKU000790,PRODUCT 790,Grocery,BrandA,1253.3054913032995,0.14159745289374243
SKU000791,product 791,Fashion,BrandC,202.18914729312854,0.061008519588664725
SKU000792,product 792,Grocery,BrandC,5202.469381097188,0.147480075413795
SKU000793,product 793,Home,BrandC,1724.491266541522,0.02352568567469634
SKU000794,PRODUCT 794,Electronics,BrandA,1261.9099908603598,0.031207168216351475
SKU000795,  PRODUCT 795 ,Home,BrandA,1826.619020685782,0.061357777125108565
SKU000796,product 796,Grocery,BrandB,3647.6927605970045,0.07352772999880919
SKU000797,product 797,Fashion,BrandA,173.95946290508095,0.0627665059517361
SKU000798,product 798,Grocery,BrandA,4648.973486057131,0.13745646585417956
SKU000799,PRODUCT 799,Electronics,BrandB,3595.378463933925,0.017451250672808647
SKU000800,PRODUCT 800,Electronics,BrandB,1589.9631454683547,0.06321906353492784
SKU000801,  product 801 ,Grocery,BrandC,4793.563862281704,0.15070319991278266
SKU000802,product 802,Home,BrandC,1664.5831954894445,0.012023473907190958
SKU000803,PRODUCT 803,Fashion,BrandA,3617.2666223004426,0.16962183138084433
SKU000804,PRODUCT 804,Home,BrandB,3822.624230955966,0.1775370316089623
SKU000805,  product 805 ,Grocery,BrandC,59.4206581364944,0.015942271288514415
SKU000806,PRODUCT 806,Home,BrandC,217.4866605605756,0.05242905400603265
SKU000807,PRODUCT 807,Grocery,BrandC,3129.1122369420495,0.06703211988636411
SKU000808,PRODUCT 808,Grocery,BrandB,3974.9170320292023,0.13975044635749068
SKU000809,  PRODUCT 809 ,Fashion,BrandA,3332.254880686686,0.10726682618101209
SKU000810,product 810,Fashion,BrandB,108.18213632212445,0.11598582608866212
SKU000811,  PRODUCT 811 ,Electronics,BrandB,1450.680701374123,0.13635176810733107
SKU000812,  product 812 ,Electronics,BrandA,2121.308418926935,0.02123621989866463
SKU000813,PRODUCT 813,Grocery,BrandB,2560.8692405852653,0.1499777022438472
SKU000814,product 814,Home,BrandA,4181.6866565164855,0.12701156475242592
SKU000815,product 815,Grocery,BrandA,2296.8025411727886,0.10392151053534665
SKU000816,PRODUCT 816,Electronics,BrandB,151.18832917546314,0.1601523602609502
SKU000817,  PRODUCT 817 ,Electronics,BrandA,1843.1169834227142,0.12605514369908527
SKU000818,product 818,Grocery,BrandC,460.38508788170253,0.03630599327358457
SKU000819,PRODUCT 819,Electronics,BrandB,3138.998638428049,0.07735416859362002
SKU000820,product 820,Home,BrandC,220.56719700412393,0.08892771604843198
SKU000821,product 821,Grocery,BrandC,4652.890385310914,0.009939172815073016
SKU000822,  PRODUCT 822 ,Electronics,BrandB,1143.109167760078,0.17183475240481003
SKU000823,  PRODUCT 823 ,Fashion,BrandC,1549.1887571182556,0.023143906943438125
SKU000824,  PRODUCT 824 ,Electronics,BrandB,2930.3660703565156,0.12554302810081083
SKU000825,product 825,Grocery,BrandA,1902.4228805885484,0.09112158649635843
SKU000826,PRODUCT 826,Fashion,BrandC,3344.5805440586855,0.004613804979196065
SKU000827,PRODUCT 827,Electronics,BrandA,1082.0157849765449,0.1664545456555851
SKU000828,PRODUCT 828,Electronics,BrandB,4379.470745001017,0.15333062558740798
SKU000829,PRODUCT 829,Home,BrandB,2603.180552516482,0.0943664270226904
SKU000830,PRODUCT 830,Electronics,BrandC,3016.7262198708527,0.041209620505100145
SKU000831,  PRODUCT 831 ,Home,BrandB,1019.7901131233583,0.021892120322416962
SKU000832,  PRODUCT 832 ,Home,BrandB,1464.3102119484083,0.06541064629778279
SKU000833,product 833,Electronics,BrandA,3936.6031824235984,0.045977090588296285
SKU000834,product 834,Electronics,BrandC,1891.2793376163527,0.09120441618113377
SKU000835,PRODUCT 835,Grocery,BrandC,372.8208606246068,0.1739536733022172
SKU000836,product 836,Home,BrandC,3756.9532002670358,0.10349162878133544
SKU000837,PRODUCT 837,Grocery,BrandB,1592.1662664160071,0.16018759006021763
SKU000838,PRODUCT 838,Electronics,BrandC,3051.43101402131,0.1171581907492399
SKU000839,PRODUCT 839,Grocery,BrandA,5047.9939010709495,0.08554437478569608
SKU000840,product 840,Grocery,BrandA,4220.99855942225,0.1538293612920068
SKU000841,  product 841 ,Home,BrandA,5013.30886767831,0.08484625983113955
SKU000842,PRODUCT 842,Grocery,BrandC,1338.951029564549,0.15635307069186496
SKU000843,PRODUCT 843,Electronics,BrandA,1974.3761126671432,0.052483818523637746
SKU000844,PRODUCT 844,Fashion,BrandB,2851.5408666612507,0.02318635327733786
SKU000845,product 845,Electronics,BrandC,3208.2545481443785,0.1539566035853289
SKU000846,product 846,Home,BrandA,2145.9379318548145,0.10573472948268002
SKU000847,  product 847 ,Electronics,BrandA,3043.9666450120017,0.16003663168481283
SKU000848,  PRODUCT 848 ,Fashion,BrandC,4547.6905405058815,0.16880889725862896
SKU000849,PRODUCT 849,Fashion,BrandB,3457.749429166583,0.00965311026686085
SKU000850,PRODUCT 850,Home,BrandA,917.0548360213772,0.0901744743345963
SKU000851,PRODUCT 851,Home,BrandA,2201.9992311189744,0.06749361883341526
SKU000852,PRODUCT 852,Grocery,BrandA,4060.0757744908497,0.11265451147262108
SKU000853,product 853,Fashion,BrandA,1871.222579817984,0.14284641549641822
SKU000854,PRODUCT 854,Fashion,BrandB,4393.833537610838,0.05050623887538641
SKU000855,product 855,Electronics,BrandA,769.7348363655507,0.1002237091871709
SKU000856,product 856,Home,BrandB,1403.5371364881962,0.12757114438288192
SKU000857,PRODUCT 857,Electronics,BrandA,2238.427639929652,0.02419759491043212
SKU000858,PRODUCT 858,Home,BrandC,2452.9695336785617,0.14653204307122802
SKU000859,PRODUCT 859,Fashion,BrandA,2753.1410612276927,0.10909972797353515
SKU000860,  PRODUCT 860 ,Fashion,BrandC,2675.1591620363592,0.17091673868045731
SKU000861,  product 861 ,Electronics,BrandA,1056.1980653066958,0.061115205443524785
SKU000862,product 862,Electronics,BrandA,213.85948731071596,0.019466269620695757
SKU000863,  product 863 ,Fashion,BrandC,1079.3630036451034,0.09117021618664656
SKU000864,PRODUCT 864,Home,BrandC,2159.5406815277165,0.015445938907698992
SKU000865,product 865,Electronics,BrandA,1977.5433490352752,0.1745147741983212
SKU000866,PRODUCT 866,Grocery,BrandB,3171.435168780499,0.006963292486294476
SKU000867,PRODUCT 867,Grocery,BrandB,3844.913613606609,0.13563070219931544
SKU000868,PRODUCT 868,Fashion,BrandA,2123.1604325799867,0.09451843166560392
SKU000869,  product 869 ,Grocery,BrandA,3446.0367124992977,0.06635171744969195
SKU000870,PRODUCT 870,Fashion,BrandC,2120.836760330188,0.011851589611557838
SKU000871,  PRODUCT 871 ,Electronics,BrandB,4669.991881084518,0.11199004635124939
SKU000872,PRODUCT 872,Electronics,BrandA,1380.9318823529136,0.10533965929037194
SKU000873,product 873,Fashion,BrandC,5238.192692626215,0.05055898915216795
SKU000874,product 874,Home,BrandB,4442.629796007806,0.16383990625385617
SKU000875,PRODUCT 875,Grocery,BrandB,1585.5434309268187,0.054739801321710635
SKU000876,PRODUCT 876,Home,BrandC,604.6839938549335,0.0809505739065791
SKU000877,PRODUCT 877,Fashion,BrandC,3472.1426572576415,0.09787724206535801
SKU000878,PRODUCT 878,Fashion,BrandC,611.3383780319074,0.018041738071731497
SKU000879,  PRODUCT 879 ,Fashion,BrandC,1740.3936221052334,0.16778910945845382
SKU000880,  PRODUCT 880 ,Fashion,BrandA,808.3301761075817,0.06741650744118739
SKU000881,product 881,Electronics,BrandC,2178.802716439565,0.01454025849738185
SKU000882,PRODUCT 882,Grocery,BrandC,182.31386818555484,0.06971241126155939
SKU000883,PRODUCT 883,Fashion,BrandB,4991.154254241197,0.10803645847666452
SKU000884,product 884,Electronics,BrandC,3725.642358574509,0.09245748092783931
SKU000885,product 885,Grocery,BrandB,3823.594299212193,0.12501755532670933
SKU000886,  product 886 ,Home,BrandC,1927.8030537238014,0.009987109572223913
SKU000887,PRODUCT 887,Grocery,BrandC,4790.982123308708,0.0512173098489701
SKU000888,  PRODUCT 888 ,Electronics,BrandB,738.0415023996165,0.1474615038312184
SKU000889,  product 889 ,Grocery,BrandC,4706.122968169828,0.014380863802444953
SKU000890,PRODUCT 890,Grocery,BrandB,1238.5135440853587,0.15398747184527237
SKU000891,product 891,Home,BrandB,2000.6185432660848,0.016541296573879125
SKU000892,product 892,Home,BrandA,2496.3019987588063,0.1502017586805053
SKU000893,PRODUCT 893,Electronics,BrandB,4538.291674884596,0.0649419121941708
SKU000894,PRODUCT 894,Home,BrandC,1597.6965723218734,0.11019763138629884
SKU000895,  product 895 ,Grocery,BrandA,5084.098132703646,0.02751968081663967
SKU000896,PRODUCT 896,Home,BrandA,1763.947639837526,0.011910369910532553
SKU000897,product 897,Electronics,BrandB,1753.422436723282,0.03886887672362432
SKU000898,PRODUCT 898,Fashion,BrandC,369.27748577802174,0.023013687223565196
SKU000899,PRODUCT 899,Grocery,BrandA,3057.3035623923106,0.05623306158233372
SKU000900,  PRODUCT 900 ,Electronics,BrandA,3286.9226809221727,0.09258898437198362
SKU000901,PRODUCT 901,Home,BrandB,5090.521735395893,0.10597670344170171
SKU000902,product 902,Electronics,BrandC,1050.5180637856165,0.1421762593283537
SKU000903,product 903,Electronics,BrandB,3939.076767584175,0.11812318078470455
SKU000904,PRODUCT 904,Electronics,BrandC,71.10808777654674,0.10957649852331953
SKU000905,product 905,Grocery,BrandC,4664.624104433276,0.07412076494743944
SKU000906,product 906,Electronics,BrandB,2655.093970458582,0.08528551829282496
SKU000907,product 907,Electronics,BrandA,1644.8282865114406,0.0746137492902326
SKU000908,  PRODUCT 908 ,Fashion,BrandB,4543.479490916828,0.15158988541104895
SKU000909,PRODUCT 909,Fashion,BrandB,1858.3774478965768,0.04140008145871197
SKU000910,  product 910 ,Home,BrandA,1228.6444275131994,0.0010297676775536323
SKU000911,product 911,Grocery,BrandA,4025.0044044453884,0.11723758150072307
SKU000912,PRODUCT 912,Grocery,BrandA,1997.0973828926594,0.03644319305498965
SKU000913,PRODUCT 913,Electronics,BrandB,4572.75097076174,0.16022072453576566
SKU000914,  PRODUCT 914 ,Electronics,BrandC,5230.944107254192,0.15462833934719808
SKU000915,PRODUCT 915,Electronics,BrandA,3493.433576610038,0.01381092694707706
SKU000916,product 916,Home,BrandA,3030.699412689652,0.01914991297453392
SKU000917,PRODUCT 917,Grocery,BrandA,3723.8561182150897,0.08913088660439993
SKU000918,product 918,Fashion,BrandB,3420.1437024617308,0.10966007929848383
SKU000919,product 919,Fashion,BrandC,3226.4379546644695,0.049483500746803334
SKU000920,  product 920 ,Electronics,BrandC,3647.390033371666,0.1290235890058867
SKU000921,  PRODUCT 921 ,Electronics,BrandA,2756.6029876415196,0.10708488376539688
SKU000922,PRODUCT 922,Fashion,BrandC,4952.006804892906,0.05846833975473984
SKU000923,product 923,Home,BrandB,898.5340383890893,0.004566867847616806
SKU000924,product 924,Grocery,BrandC,4783.571952196039,0.1350270506337332
SKU000925,product 925,Electronics,BrandA,3616.7268290658094,0.038655659848514885
SKU000926,product 926,Home,BrandA,5118.73150572632,0.1502052738232731
SKU000927,product 927,Electronics,BrandC,3876.265842948765,0.07565224680976593
SKU000928,product 928,Grocery,BrandB,5247.702388155565,0.10387393967371777
SKU000929,  PRODUCT 929 ,Home,BrandA,592.604781056459,0.15713077147362034
SKU000930,  product 930 ,Electronics,BrandB,1847.4727478846885,0.1554521401655916
SKU000931,product 931,Home,BrandC,644.3494848564766,0.06687352354384318
SKU000932,product 932,Electronics,BrandA,4373.343950770188,0.03760000068867176
SKU000933,product 933,Grocery,BrandB,1999.5548287608171,0.13952629399114705
SKU000934,PRODUCT 934,Fashion,BrandC,529.9731620505869,0.07795443664838361
SKU000935,PRODUCT 935,Grocery,BrandA,2182.8524338350085,0.03456755884062073
SKU000936,PRODUCT 936,Fashion,BrandB,3702.2786387350957,0.16279656161708703
SKU000937,PRODUCT 937,Home,BrandC,4530.395811463327,0.035658754963395725
SKU000938,  PRODUCT 938 ,Grocery,BrandC,3732.8723402654464,0.004645290274421594
SKU000939,product 939,Grocery,BrandA,2168.672478128496,0.003650395278135594
SKU000940,PRODUCT 940,Home,BrandA,3202.514806428977,0.11201676416176756
SKU000941,PRODUCT 941,Electronics,BrandC,4508.987765798981,0.11910151092915545
SKU000942,product 942,Grocery,BrandB,4615.02141399875,0.055987506910257105
SKU000943,  PRODUCT 943 ,Home,BrandB,301.96843368474055,0.057601978064471406
SKU000944,  product 944 ,Fashion,BrandA,3879.2050995591335,0.0611089047107897
SKU000945,product 945,Grocery,BrandC,4521.396622632525,0.12242853841659815
SKU000946,PRODUCT 946,Electronics,BrandB,3438.0497857391824,0.010464082384829146
SKU000947,  product 947 ,Fashion,BrandC,3400.069556859097,0.1672409434844386
SKU000948,product 948,Electronics,BrandA,3454.8688531624866,0.04005378795194036
SKU000949,  PRODUCT 949 ,Home,BrandB,4712.974338453018,0.1799411769435766
SKU000950,  product 950 ,Home,BrandB,1260.6247618450273,0.030874084881693655
SKU000951,product 951,Electronics,BrandC,1170.7999501010706,0.13887836231622794
SKU000952,PRODUCT 952,Home,BrandA,474.99025474699266,0.040214258087332505
SKU000953,PRODUCT 953,Home,BrandA,4554.516126532908,0.014552424295785715
SKU000954,PRODUCT 954,Electronics,BrandB,3755.7030484731,0.15748799838311678
SKU000955,  product 955 ,Home,BrandB,241.52485092214093,0.15457522665436055
SKU000956,product 956,Electronics,BrandC,4966.5272913344415,0.07264267064092825
SKU000957,product 957,Grocery,BrandC,3498.2004929527543,0.1264313056572768
SKU000958,product 958,Fashion,BrandA,4407.092563412684,0.10027186788310508
SKU000959,product 959,Fashion,BrandC,4160.8154385391,0.15353210046127477
SKU000960,product 960,Fashion,BrandC,2381.7232689728285,0.05671007447735779
SKU000961,  PRODUCT 961 ,Grocery,BrandA,1904.4980905828975,0.09426103199981734
SKU000962,product 962,Fashion,BrandC,2740.8853700423706,0.08736702681681908
SKU000963,product 963,Electronics,BrandA,2679.4834419274544,0.06370304872623457
SKU000964,product 964,Home,BrandA,1372.0564692453183,0.160461911620147
SKU000965,  product 965 ,Electronics,BrandB,1217.4396189220677,0.029858026439256384
SKU000966,product 966,Grocery,BrandC,1879.1563837723218,0.026911555113725307
SKU000967,PRODUCT 967,Electronics,BrandC,4232.135372075081,0.10384371635809524
SKU000968,PRODUCT 968,Home,BrandB,3619.2793570904814,0.11834896139728955
SKU000969,PRODUCT 969,Grocery,BrandB,77.37009751234642,0.03503146577842173
SKU000970,PRODUCT 970,Home,BrandC,2633.630171138721,0.07032913960583234
SKU000971,product 971,Grocery,BrandC,2972.3823498029265,0.17038149173617387
SKU000972,product 972,Grocery,BrandA,2126.0800862298206,0.04439113608432132
SKU000973,PRODUCT 973,Fashion,BrandC,4788.033374223691,0.12030492638113092
SKU000974,product 974,Grocery,BrandB,2077.852753441678,0.13322689086556633
SKU000975,product 975,Fashion,BrandB,4417.856956849324,0.08066316590372871
SKU000976,  PRODUCT 976 ,Fashion,BrandC,2775.409577470178,0.16875467761672494
SKU000977,PRODUCT 977,Grocery,BrandA,1104.3913260273148,0.1325982123393823
SKU000978,PRODUCT 978,Fashion,BrandC,744.7224717695148,0.08242642437496162
SKU000979,product 979,Grocery,BrandC,2892.8282420034984,0.10248033631969691
SKU000980,PRODUCT 980,Electronics,BrandB,3016.0797279515614,0.12467041981651812
SKU000981,product 981,Home,BrandC,3758.3167324735164,0.10659423247725927
SKU000982,PRODUCT 982,Fashion,BrandB,4440.165144433946,0.15816556508869364
SKU000983,product 983,Electronics,BrandB,772.8004740906869,0.06423995921047221
SKU000984,product 984,Grocery,BrandB,3817.2602214118306,0.053979433210044885
SKU000985,  product 985 ,Fashion,BrandC,1292.0882651673521,0.03849100010914757
SKU000986,product 986,Fashion,BrandA,3994.5789266797333,0.006800934251627124
SKU000987,  PRODUCT 987 ,Home,BrandA,3388.718495076519,0.00774251358840996
SKU000988,PRODUCT 988,Grocery,BrandC,3469.888595857961,0.1566099347596709
SKU000989,product 989,Fashion,BrandC,3613.945072504858,0.12211076635306331
