sku_id,product_name,category,brand,price,currency,is_active
SKU000895,  Product 895 ,Grocery,BrandA,4962.12,USD,Y
SKU000896,Product 896,Home,BrandA,1616.1,USD,Y
SKU000897,Product 897,Electronics,BrandB,1696.52,USD,Y
SKU000898,Product 898,Fashion,BrandC,337.17,USD,N
SKU000899,Product 899,Grocery,BrandA,2902.58,USD,N
SKU000900,  Product 900 ,Electronics,BrandA,3091.67,USD,Y
SKU000901,Product 901,Home,BrandB,4828.37,USD,N
SKU000902,Product 902,Electronics,BrandC,1037.1,USD,N
SKU000903,Product 903,Electronics,BrandB,3796.4,USD,Y
SKU000904,Product 904,Electronics,BrandC,70.41,USD,Y
SKU000905,Product 905,Grocery,BrandC,4391.08,USD,Y
SKU000906,Product 906,Electronics,BrandB,2541.52,USD,Y
SKU000907,Product 907,Electronics,BrandA,1526.1,USD,Y
SKU000908,  Product 908 ,Fashion,BrandB,4445.47,USD,Y
SKU000909,Product 909,Fashion,BrandB,1828.29,USD,Y
SKU000910,  Product 910 ,Home,BrandA,1180.67,USD,Y
SKU000911,Product 911,Grocery,BrandA,3683.68,USD,Y
SKU000912,Product 912,Grocery,BrandA,1864.63,USD,Y
SKU000913,Product 913,Electronics,BrandB,4388.89,USD,Y
SKU000914,  Product 914 ,Electronics,BrandC,4973.67,USD,Y
SKU000915,Product 915,Electronics,BrandA,3464.26,USD,Y
SKU000916,Product 916,Home,BrandA,2759.05,USD,Y
SKU000917,Product 917,Grocery,BrandA,3491.2,USD,Y
SKU000918,Product 918,Fashion,BrandB,3325.24,USD,Y
SKU000919,Product 919,Fashion,BrandC,3047.89,USD,N
SKU000920,  Product 920 ,Electronics,BrandC,3607.89,USD,Y
SKU000921,  Product 921 ,Electronics,BrandA,2513.81,USD,Y
SKU000922,Product 922,Fashion,BrandC,4866.94,USD,Y
SKU000923,Product 923,Home,BrandB,843.85,USD,Y
SKU000924,Product 924,Grocery,BrandC,4668.97,USD,Y
SKU000925,Product 925,Electronics,BrandA,3374.58,USD,N
SKU000926,Product 926,Home,BrandA,4749.76,USD,Y
SKU000927,Product 927,Electronics,BrandC,3631.7,USD,Y
SKU000928,Product 928,Grocery,BrandB,4943.9,USD,Y
SKU000929,  Product 929 ,Home,BrandA,544.05,USD,Y
SKU000930,  Product 930 ,Electronics,BrandB,1833.06,USD,N
SKU000931,Product 931,Home,BrandC,623.71,USD,Y
SKU000932,Product 932,Electronics,BrandA,4267.39,USD,Y
SKU000933,Product 933,Grocery,BrandB,1819.76,USD,Y
SKU000934,Product 934,Fashion,BrandC,510.11,USD,N
SKU000935,Product 935,Grocery,BrandA,2033.85,USD,Y
SKU000936,Product 936,Fashion,BrandB,3465.02,USD,N
SKU000937,Product 937,Home,BrandC,4436.31,USD,Y
SKU000938,  Product 938 ,Grocery,BrandC,3645.74,USD,N
SKU000939,Product 939,Grocery,BrandA,2109.34,USD,Y
SKU000940,Product 940,Home,BrandA,3076.05,USD,Y
SKU000941,Product 941,Electronics,BrandC,4405.75,USD,Y
SKU000942,Product 942,Grocery,BrandB,4605.97,USD,Y
SKU000943,  Product 943 ,Home,BrandB,277.56,USD,Y
SKU000944,  Product 944 ,Fashion,BrandA,3537.61,USD,Y
SKU000945,Product 945,Grocery,BrandC,4372.06,USD,N
SKU000946,Product 946,Electronics,BrandB,3325.48,USD,N
SKU000947,  Product 947 ,Fashion,BrandC,3397.66,USD,Y
SKU000948,Product 948,Electronics,BrandA,3234.82,USD,Y
SKU000949,  Product 949 ,Home,BrandB,4353.61,USD,Y
SKU000950,  Product 950 ,Home,BrandB,1242.41,USD,Y
SKU000951,Product 951,Electronics,BrandC,1152.4,USD,Y
SKU000952,Product 952,Home,BrandA,440.21,USD,N
SKU000953,Product 953,Home,BrandA,4290.12,USD,Y
SKU000954,Product 954,Electronics,BrandB,3738.93,USD,Y
SKU000955,  Product 955 ,Home,BrandB,227.37,USD,Y
SKU000956,Product 956,Electronics,BrandC,4817.7,USD,Y
SKU000957,Product 957,Grocery,BrandC,3373.8,USD,N
SKU000958,Product 958,Fashion,BrandA,4092.11,USD,N
SKU000959,Product 959,Fashion,BrandC,3848.71,USD,Y
SKU000960,Product 960,Fashion,BrandC,2290.04,USD,N
SKU000961,  Product 961 ,Grocery,BrandA,1739.72,USD,Y
SKU000962,Product 962,Fashion,BrandC,2633.83,USD,Y
SKU000963,Product 963,Electronics,BrandA,2487.49,USD,Y
SKU000964,Product 964,Home,BrandA,1308.73,USD,Y
SKU000965,  Product 965 ,Electronics,BrandB,1117.17,USD,Y
SKU000966,Product 966,Grocery,BrandC,1722.77,USD,Y
SKU000967,Product 967,Electronics,BrandC,4195.46,USD,Y
SKU000968,Product 968,Home,BrandB,3309.36,USD,Y
SKU000969,Product 969,Grocery,BrandB,71.47,USD,Y
SKU000970,Product 970,Home,BrandC,2440.51,USD,Y
SKU000971,Product 971,Grocery,BrandC,2913.84,USD,Y
SKU000972,Product 972,Grocery,BrandA,1967.66,USD,Y
SKU000973,Product 973,Fashion,BrandC,4412.88,USD,Y
SKU000974,Product 974,Grocery,BrandB,2019.46,USD,N
SKU000975,Product 975,Fashion,BrandB,4033.74,USD,Y
SKU000976,  Product 976 ,Fashion,BrandC,2761.64,USD,Y
SKU000977,Product 977,Grocery,BrandA,1088.08,USD,N
SKU000978,Product 978,Fashion,BrandC,706.73,USD,Y
SKU000979,Product 979,Grocery,BrandC,2735.33,USD,Y
SKU000980,Product 980,Electronics,BrandB,2833.29,USD,Y
SKU000981,Product 981,Home,BrandC,3751.95,USD,Y
SKU000982,Product 982,Fashion,BrandB,4051.11,USD,N
SKU000983,Product 983,Electronics,BrandB,769.37,USD,N
SKU000984,Product 984,Grocery,BrandB,3763.42,USD,Y
SKU000985,  Product 985 ,Fashion,BrandC,1290.28,USD,Y
SKU000986,Product 986,Fashion,BrandA,3780.29,USD,Y
SKU000987,  Product 987 ,Home,BrandA,3099.74,USD,Y
SKU000988,Product 988,Grocery,BrandC,3253.24,USD,Y
SKU000989,Product 989,Fashion,BrandC,3339.24,USD,Y
SKU000990,Product 990,Home,BrandB,4785.67,USD,Y
SKU000991,Product 991,Fashion,BrandC,316.32,USD,Y
SKU000992,Product 992,Grocery,BrandC,4350.81,USD,Y
SKU000993,Product 993,Home,BrandA,4561.86,USD,Y
SKU000994,Product 994,Fashion,BrandC,2755.74,USD,Y
SKU000995,Product 995,Grocery,BrandB,2271.63,USD,N
SKU000996,Product 996,Electronics,BrandA,4814.25,USD,Y
SKU000997,Product 997,Electronics,BrandB,251.14,USD,N
SKU000998,  Product 998 ,Fashion,BrandA,846.6,USD,Y
SKU000999,Product 999,Electronics,BrandB,2358.34,USD,Y
SKU001000,Product 1000,Electronics,BrandA,4646.71,USD,N
SKU001001,Product 1001,Fashion,BrandB,3960.05,USD,Y
SKU001002,Product 1002,Electronics,BrandC,1623.4,USD,Y
SKU001003,  Product 1003 ,Grocery,BrandC,387.47,USD,Y
SKU001004,Product 1004,Home,BrandC,2708.33,USD,Y
SKU001005,  Product 1005 ,Grocery,BrandA,3333.51,USD,Y
SKU001006,Product 1006,Fashion,BrandA,4754.03,USD,Y
SKU001007,Product 1007,Home,BrandC,4127.26,USD,Y
SKU001008,Product 1008,Electronics,BrandA,3361.25,USD,Y
SKU001009,Product 1009,Grocery,BrandA,3428.63,USD,Y
SKU001010,Product 1010,Electronics,BrandB,1320.12,USD,Y
SKU001011,Product 1011,Electronics,BrandC,4119.44,USD,Y
SKU001012,Product 1012,Home,BrandB,267.07,USD,Y
SKU001013,Product 1013,Grocery,BrandB,2593.78,USD,N
SKU001014,Product 1014,Grocery,BrandC,2689.37,USD,Y
SKU001015,Product 1015,Grocery,BrandC,3166.1,USD,Y
SKU001016,  Product 1016 ,Home,BrandA,1067.62,USD,N
SKU001017,Product 1017,Home,BrandC,4092.93,USD,Y
SKU001018,  Product 1018 ,Grocery,BrandA,2323.16,USD,Y
SKU001019,Product 1019,Electronics,BrandA,318.63,USD,N
SKU001020,Product 1020,Electronics,BrandC,4117.02,USD,Y
SKU001021,Product 1021,Home,BrandB,2283.07,USD,Y
SKU001022,Product 1022,Fashion,BrandA,1978.03,USD,Y
SKU001023,  Product 1023 ,Electronics,BrandC,3615.41,USD,Y
SKU001024,  Product 1024 ,Electronics,BrandC,4248.84,USD,Y
SKU001025,Product 1025,Electronics,BrandB,3945.11,USD,Y
SKU001026,Product 1026,Electronics,BrandB,3838.11,USD,Y
SKU001027,Product 1027,Home,BrandC,202.55,USD,Y
SKU001028,  Product 1028 ,Grocery,BrandA,3746.43,USD,Y
SKU001029,Product 1029,Fashion,BrandC,763.17,USD,Y
SKU001030,Product 1030,Fashion,BrandA,2789.94,USD,N
SKU001031,Product 1031,Electronics,BrandA,74.9,USD,Y
SKU001032,Product 1032,Electronics,BrandB,1089.76,USD,Y
SKU001033,Product 1033,Fashion,BrandA,2092.64,USD,N
SKU001034,Product 1034,Grocery,BrandA,960.76,USD,N
SKU001035,Product 1035,Fashion,BrandA,617.38,USD,Y
SKU001036,Product 1036,Electronics,BrandC,2333.26,USD,Y
SKU001037,Product 1037,Fashion,BrandC,383.45,USD,Y
SKU001038,  Product 1038 ,Home,BrandB,1817.83,USD,N
SKU001039,Product 1039,Grocery,BrandA,1461.43,USD,Y
SKU001040,  Product 1040 ,Grocery,BrandB,2455.01,USD,Y
SKU001041,Product 1041,Fashion,BrandC,2941.64,USD,Y
SKU001042,Product 1042,Fashion,BrandB,4795.36,USD,Y
SKU001043,  Product 1043 ,Fashion,BrandA,3939.02,USD,Y
SKU001044,Product 1044,Home,BrandB,4208.54,USD,Y
SKU001045,  Product 1045 ,Fashion,BrandB,2341.1,USD,Y
SKU001046,Product 1046,Fashion,BrandB,2780.78,USD,Y
SKU001047,  Product 1047 ,Electronics,BrandB,4300.63,USD,N
SKU001048,  Product 1048 ,Grocery,BrandB,3681.05,USD,Y
SKU001049,Product 1049,Electronics,BrandA,4255.46,USD,N
SKU001050,Product 1050,Home,BrandC,1103.17,USD,Y
SKU001051,  Product 1051 ,Fashion,BrandC,4475.23,USD,Y
SKU001052,Product 1052,Grocery,BrandB,1992.87,USD,Y
SKU001053,Product 1053,Fashion,BrandA,2350.27,USD,Y
SKU001054,Product 1054,Home,BrandB,2535.73,USD,Y
SKU001055,Product 1055,Grocery,BrandC,744.83,USD,Y
SKU001056,  Product 1056 ,Grocery,BrandC,3673.42,USD,Y
SKU001057,Product 1057,Electronics,BrandA,3819.29,USD,Y
SKU001058,  Product 1058 ,Fashion,BrandB,1208.39,USD,Y
SKU001059,Product 1059,Fashion,BrandB,2374.89,USD,Y
SKU001060,Product 1060,Electronics,BrandA,4903.92,USD,Y
SKU001061,Product 1061,Fashion,BrandC,1353.41,USD,Y
SKU001062,Product 1062,Grocery,BrandB,3285.69,USD,Y
SKU001063,Product 1063,Electronics,BrandC,1295.35,USD,Y
SKU001064,Product 1064,Grocery,BrandC,2058.92,USD,Y
SKU001065,Product 1065,Fashion,BrandB,3973.65,USD,Y
SKU001066,Product 1066,Electronics,BrandC,4416.07,USD,Y
SKU001067,Product 1067,Grocery,BrandA,2596.98,USD,N
SKU001068,  Product 1068 ,Grocery,BrandA,828.92,USD,Y
SKU001069,Product 1069,Electronics,BrandC,1190.21,USD,Y
SKU001070,Product 1070,Electronics,BrandB,3392.39,USD,Y
SKU001071,Product 1071,Grocery,BrandC,4175.16,USD,Y
SKU001072,  Product 1072 ,Electronics,BrandA,2888.76,USD,N
SKU001073,  Product 1073 ,Electronics,BrandC,776.98,USD,N
SKU001074,  Product 1074 ,Grocery,BrandC,4793.28,USD,Y
SKU001075,Product 1075,Electronics,BrandC,3653.47,USD,Y
SKU001076,Product 1076,Electronics,BrandA,2273.56,USD,Y
SKU001077,Product 1077,Home,BrandA,1135.85,USD,Y
SKU001078,Product 1078,Grocery,BrandC,4111.24,USD,Y
SKU001079,  Product 1079 ,Fashion,BrandA,3634.72,USD,Y
SKU001080,Product 1080,Home,BrandC,2973.45,USD,Y
SKU001081,  Product 1081 ,Home,BrandA,587.42,USD,N
SKU001082,  Product 1082 ,Home,BrandA,3047.28,USD,Y
SKU001083,  Product 1083 ,Electronics,BrandC,2541.48,USD,Y
SKU001084,  Product 1084 ,Home,BrandC,695.13,USD,Y
SKU001085,Product 1085,Electronics,BrandC,3263.7,USD,Y
SKU001086,Product 1086,Fashion,BrandA,3503.33,USD,Y
SKU001087,Product 1087,Home,BrandB,1785.06,USD,N
SKU001088,Product 1088,Electronics,BrandB,712.72,USD,Y
SKU001089,Product 1089,Grocery,BrandA,1452.17,USD,Y
SKU001090,Product 1090,Home,BrandB,985.65,USD,Y
SKU001091,Product 1091,Electronics,BrandC,2636.58,USD,Y
SKU001092,Product 1092,Home,BrandC,1066.82,USD,Y
SKU001093,Product 1093,Home,BrandB,577.59,USD,Y
SKU001094,Product 1094,Fashion,BrandB,4282.14,USD,Y
SKU001095,Product 1095,Fashion,BrandC,1414.02,USD,N
SKU001096,Product 1096,Grocery,BrandB,2782.92,USD,Y
SKU001097,Product 1097,Grocery,BrandB,2817.51,USD,N
SKU001098,Product 1098,Fashion,BrandC,1754.56,USD,Y
SKU001099,Product 1099,Grocery,BrandC,639.47,USD,Y
SKU001100,  Product 1100 ,Grocery,BrandA,1111.57,USD,N
SKU001101,Product 1101,Fashion,BrandC,3089.43,USD,Y
SKU001102,Product 1102,Electronics,BrandA,1976.06,USD,Y
SKU001103,Product 1103,Electronics,BrandA,2384.76,USD,Y
SKU001104,Product 1104,Electronics,BrandA,1352.31,USD,Y
SKU001105,Product 1105,Electronics,BrandC,1952.41,USD,N
SKU001106,Product 1106,Fashion,BrandC,4819.47,USD,Y
SKU001107,  Product 1107 ,Grocery,BrandC,2497.12,USD,Y
SKU001108,  Product 1108 ,Fashion,BrandA,216.37,USD,Y
SKU001109,Product 1109,Grocery,BrandC,888.94,USD,N
SKU001110,  Product 1110 ,Grocery,BrandC,51.42,USD,Y
SKU001111,  Product 1111 ,Fashion,BrandB,1797.98,USD,Y
SKU001112,Product 1112,Grocery,BrandC,126.06,USD,Y
SKU001113,Product 1113,Electronics,BrandC,1458.24,USD,Y
SKU001114,Product 1114,Fashion,BrandB,4818.27,USD,Y
SKU001115,  Product 1115 ,Grocery,BrandB,4652.08,USD,Y
SKU001116,Product 1116,Fashion,BrandA,2065.32,USD,N
SKU001117,  Product 1117 ,Electronics,BrandC,1506.55,USD,Y
SKU001118,Product 1118,Fashion,BrandC,4075.08,USD,Y
SKU001119,Product 1119,Home,BrandB,2837.68,USD,N
SKU001120,Product 1120,Fashion,BrandB,3423.89,USD,Y
SKU001121,Product 1121,Electronics,BrandB,625.53,USD,Y
SKU001122,  Product 1122 ,Grocery,BrandC,3520.82,USD,Y
SKU001123,Product 1123,Home,BrandB,2606.7,USD,Y
SKU001124,  Product 1124 ,Fashion,BrandA,1472.08,USD,Y
SKU001125,Product 1125,Fashion,BrandA,2795.03,USD,Y
SKU001126,  Product 1126 ,Fashion,BrandB,1131.9,USD,N
SKU001127,Product 1127,Grocery,BrandC,3431.38,USD,Y
SKU001128,Product 1128,Home,BrandC,1038.35,USD,Y
SKU001129,Product 1129,Fashion,BrandA,1184.58,USD,Y
SKU001130,Product 1130,Fashion,BrandA,3905.75,USD,Y
SKU001131,  Product 1131 ,Electronics,BrandC,4781.11,USD,Y
SKU001132,Product 1132,Electronics,BrandC,4792.07,USD,N
SKU001133,Product 1133,Fashion,BrandC,1611.31,USD,Y
SKU001134,Product 1134,Fashion,BrandB,955.22,USD,Y
SKU001135,Product 1135,Fashion,BrandB,1149.36,USD,N
SKU001136,Product 1136,Electronics,BrandC,4006.39,USD,Y
SKU001137,Product 1137,Electronics,BrandC,1769.08,USD,Y
SKU001138,Product 1138,Grocery,BrandB,4883.71,USD,Y
SKU001139,Product 1139,Home,BrandB,3461.59,USD,Y
SKU001140,  Product 1140 ,Grocery,BrandB,2925.99,USD,Y
SKU001141,Product 1141,Fashion,BrandA,2765.39,USD,Y
SKU001142,  Product 1142 ,Home,BrandC,1748.33,USD,Y
SKU001143,  Product 1143 ,Home,BrandA,2124.51,USD,Y
SKU001144,Product 1144,Fashion,BrandB,1434.17,USD,Y
SKU001145,  Product 1145 ,Grocery,BrandC,3445.76,USD,Y
SKU001146,Product 1146,Fashion,BrandA,2798.93,USD,Y
SKU001147,Product 1147,Grocery,BrandA,4010.19,USD,Y
SKU001148,Product 1148,Home,BrandA,924.21,USD,Y
SKU001149,Product 1149,Fashion,BrandB,1535.17,USD,Y
SKU001150,Product 1150,Electronics,BrandB,539.93,USD,Y
SKU001151,  Product 1151 ,Grocery,BrandB,2408.87,USD,Y
SKU001152,Product 1152,Home,BrandC,1706.55,USD,Y
SKU001153,Product 1153,Fashion,BrandB,148.18,USD,Y
SKU001154,  Product 1154 ,Grocery,BrandC,2900.68,USD,Y
SKU001155,Product 1155,Grocery,BrandB,1807.79,USD,Y
SKU001156,Product 1156,Home,BrandC,2262.3,USD,N
SKU001157,  Product 1157 ,Fashion,BrandB,3176.98,USD,Y
SKU001158,  Product 1158 ,Grocery,BrandC,4048.2,USD,Y
SKU001159,Product 1159,Home,BrandA,441.6,USD,N
SKU001160,Product 1160,Fashion,BrandB,3282.41,USD,Y
SKU001161,Product 1161,Home,BrandB,4444.07,USD,N
SKU001162,Product 1162,Fashion,BrandC,2955.25,USD,Y
SKU001163,Product 1163,Home,BrandA,960.24,USD,Y
SKU001164,  Product 1164 ,Grocery,BrandC,1295.65,USD,N
SKU001165,Product 1165,Electronics,BrandA,876.21,USD,Y
SKU001166,  Product 1166 ,Electronics,BrandB,2764.75,USD,Y
SKU001167,  Product 1167 ,Home,BrandC,3836.73,USD,Y
SKU001168,  Product 1168 ,Fashion,BrandC,818.61,USD,N
SKU001169,Product 1169,Home,BrandB,1185.31,USD,Y
SKU001170,Product 1170,Home,BrandC,675.74,USD,Y
SKU001171,Product 1171,Grocery,BrandA,224.02,USD,Y
SKU001172,Product 1172,Fashion,BrandB,2362.61,USD,Y
SKU001173,Product 1173,Fashion,BrandC,2251.98,USD,Y
SKU001174,Product 1174,Grocery,BrandC,3008.04,USD,Y
SKU001175,Product 1175,Home,BrandC,3216.94,USD,Y
SKU001176,Product 1176,Fashion,BrandB,2721.36,USD,Y
SKU001177,Product 1177,Home,BrandB,1860.63,USD,N
SKU001178,  Product 1178 ,Fashion,BrandA,50.46,USD,Y
SKU001179,Product 1179,Grocery,BrandB,1469.47,USD,Y
SKU001180,Product 1180,Home,BrandB,1533.07,USD,Y
SKU001181,Product 1181,Fashion,BrandC,1194.52,USD,Y
SKU001182,  Product 1182 ,Fashion,BrandA,2088.09,USD,Y
SKU001183,Product 1183,Home,BrandA,858.18,USD,Y
SKU001184,Product 1184,Home,BrandB,1141.93,USD,N
SKU001185,  Product 1185 ,Grocery,BrandC,3834.46,USD,Y
SKU001186,Product 1186,Fashion,BrandB,3259.86,USD,Y
SKU001187,Product 1187,Fashion,BrandB,980.6,USD,N
SKU001188,  Product 1188 ,Grocery,BrandB,596.26,USD,Y
SKU001189,Product 1189,Home,BrandB,3517.34,USD,Y
SKU001190,Product 1190,Fashion,BrandA,803.14,USD,N
SKU001191,Product 1191,Electronics,BrandA,4863.05,USD,Y
SKU001192,  Product 1192 ,Grocery,BrandC,2220.16,USD,Y
SKU001193,  Product 1193 ,Electronics,BrandA,122.89,USD,Y
SKU001194,  Product 1194 ,Home,BrandB,3939.34,USD,N
SKU001195,Product 1195,Fashion,BrandB,3499.83,USD,Y
SKU001196,  Product 1196 ,Electronics,BrandA,327.39,USD,Y
SKU001197,Product 1197,Electronics,BrandC,2377.23,USD,Y
SKU001198,  Product 1198 ,Fashion,BrandB,4149.85,USD,Y
SKU001199,  Product 1199 ,Grocery,BrandB,3867.57,USD,N
SKU001200,Product 1200,Electronics,BrandA,2331.13,USD,Y
SKU001201,Product 1201,Grocery,BrandB,1976.16,USD,N
SKU001202,Product 1202,Fashion,BrandA,3164.36,USD,N
SKU001203,  Product 1203 ,Electronics,BrandB,2432.09,USD,Y
SKU001204,  Product 1204 ,Fashion,BrandA,4325.11,USD,Y
SKU001205,  Product 1205 ,Electronics,BrandA,3182.9,USD,Y
SKU001206,Product 1206,Grocery,BrandB,2944.25,USD,Y
SKU001207,Product 1207,Grocery,BrandA,4845.73,USD,Y
SKU001208,Product 1208,Home,BrandC,3001.25,USD,Y
SKU001209,Product 1209,Electronics,BrandA,830.61,USD,Y
SKU001210,  Product 1210 ,Fashion,BrandC,347.26,USD,Y
SKU001211,Product 1211,Grocery,BrandC,2704.95,USD,Y
SKU001212,  Product 1212 ,Home,BrandA,1617.86,USD,N
SKU001213,Product 1213,Fashion,BrandB,3679.28,USD,Y
SKU001214,  Product 1214 ,Home,BrandB,3635.78,USD,Y
SKU001215,  Product 1215 ,Electronics,BrandB,3547.8,USD,Y
SKU001216,Product 1216,Home,BrandA,2855.17,USD,N
SKU001217,Product 1217,Fashion,BrandC,2368.55,USD,Y
SKU001218,Product 1218,Grocery,BrandA,2679.13,USD,Y
SKU001219,Product 1219,Fashion,BrandC,1867.21,USD,Y
SKU001220,  Product 1220 ,Home,BrandC,968.39,USD,Y
SKU001221,  Product 1221 ,Fashion,BrandC,1231.99,USD,N
SKU001222,Product 1222,Home,BrandA,2644.15,USD,Y
SKU001223,Product 1223,Grocery,BrandC,1451.49,USD,Y
SKU001224,Product 1224,Fashion,BrandA,526.47,USD,Y
SKU001225,Product 1225,Electronics,BrandA,934.26,USD,Y
SKU001226,  Product 1226 ,Electronics,BrandB,998.5,USD,Y
SKU001227,  Product 1227 ,Home,BrandC,2475.05,USD,Y
SKU001228,Product 1228,Fashion,BrandA,1863.45,USD,Y
SKU001229,Product 1229,Electronics,BrandA,4654.54,USD,Y
SKU001230,  Product 1230 ,Home,BrandA,2366.89,USD,Y
SKU001231,Product 1231,Fashion,BrandC,3730.21,USD,Y
SKU001232,Product 1232,Fashion,BrandC,338.59,USD,Y
SKU001233,Product 1233,Electronics,BrandC,398.42,USD,N
SKU001234,Product 1234,Grocery,BrandC,530.74,USD,Y
SKU001235,Product 1235,Home,BrandA,1005.94,USD,Y
SKU001236,Product 1236,Grocery,BrandC,3758.51,USD,Y
SKU001237,Product 1237,Electronics,BrandC,2903.99,USD,Y
SKU001238,Product 1238,Home,BrandA,875.71,USD,Y
SKU001239,  Product 1239 ,Home,BrandC,1720.69,USD,N
SKU001240,  Product 1240 ,Home,BrandB,4517.3,USD,Y
SKU001241,Product 1241,Fashion,BrandB,2091.1,USD,Y
SKU001242,Product 1242,Fashion,BrandC,1241.58,USD,Y
SKU001243,Product 1243,Home,BrandC,4634.43,USD,Y
SKU001244,  Product 1244 ,Home,BrandB,4801.13,USD,Y
SKU001245,  Product 1245 ,Electronics,BrandB,2999.03,USD,Y
SKU001246,Product 1246,Fashion,BrandA,1536.65,USD,N
SKU001247,  Product 1247 ,Fashion,BrandA,3869.04,USD,N
SKU001248,Product 1248,Fashion,BrandC,2580.79,USD,Y
SKU001249,Product 1249,Grocery,BrandA,236.79,USD,Y
SKU001250,Product 1250,Grocery,BrandB,1867.06,USD,Y
SKU001251,Product 1251,Grocery,BrandB,4064.82,USD,Y
SKU001252,  Product 1252 ,Home,BrandC,4593.51,USD,N
SKU001253,Product 1253,Fashion,BrandB,905.87,USD,N
SKU001254,Product 1254,Electronics,BrandC,3229.16,USD,Y
SKU001255,  Product 1255 ,Home,BrandA,3911.6,USD,Y
SKU001256,Product 1256,Fashion,BrandB,4404.97,USD,Y
SKU001257,Product 1257,Electronics,BrandA,3751.01,USD,Y
SKU001258,Product 1258,Electronics,BrandC,3898.22,USD,N
SKU001259,Product 1259,Fashion,BrandC,253.85,USD,Y
SKU001260,Product 1260,Grocery,BrandB,2536.89,USD,Y
SKU001261,  Product 1261 ,Electronics,BrandC,3671.31,USD,Y
SKU001262,Product 1262,Home,BrandC,2897.51,USD,Y
SKU001263,  Product 1263 ,Home,BrandB,3942.52,USD,Y
SKU001264,  Product 1264 ,Fashion,BrandA,2405.48,USD,N
SKU001265,Product 1265,Home,BrandB,471.14,USD,N
SKU001266,Product 1266,Grocery,BrandA,2430.57,USD,Y
SKU001267,  Product 1267 ,Home,BrandC,2878.09,USD,Y
SKU001268,Product 1268,Grocery,BrandA,404.64,USD,Y
SKU001269,Product 1269,Fashion,BrandC,4624.48,USD,Y
SKU001270,  Product 1270 ,Home,BrandB,1858.07,USD,Y
SKU001271,  Product 1271 ,Fashion,BrandC,3294.28,USD,Y
SKU001272,Product 1272,Grocery,BrandB,3100.29,USD,Y
SKU001273,Product 1273,Home,BrandC,771.8,USD,N
SKU001274,  Product 1274 ,Grocery,BrandA,3442.53,USD,Y
SKU001275,  Product 1275 ,Electronics,BrandA,3710.93,USD,N
SKU001276,  Product 1276 ,Grocery,BrandB,117.98,USD,Y
SKU001277,Product 1277,Electronics,BrandB,2277.8,USD,Y
SKU001278,  Product 1278 ,Grocery,BrandC,2713.13,USD,N
SKU001279,  Product 1279 ,Fashion,BrandC,2440.98,USD,Y
SKU001280,Product 1280,Grocery,BrandC,3508.84,USD,Y
SKU001281,  Product 1281 ,Electronics,BrandB,893.08,USD,Y
SKU001282,  Product 1282 ,Fashion,BrandA,2351.56,USD,Y
SKU001283,Product 1283,Electronics,BrandB,3318.85,USD,N
SKU001284,Product 1284,Fashion,BrandA,144.44,USD,Y
SKU001285,Product 1285,Home,BrandA,4899.97,USD,Y
SKU001286,Product 1286,Electronics,BrandB,2449.08,USD,N
SKU001287,Product 1287,Electronics,BrandA,1034.43,USD,Y
SKU001288,Product 1288,Electronics,BrandA,1274.59,USD,N
SKU001289,Product 1289,Fashion,BrandB,1997.33,USD,N
SKU001290,  Product 1290 ,Fashion,BrandC,1791.97,USD,Y
SKU001291,Product 1291,Grocery,BrandC,1415.6,USD,N
SKU001292,  Product 1292 ,Fashion,BrandB,4457.49,USD,Y
SKU001293,Product 1293,Electronics,BrandC,4748.13,USD,Y
SKU001294,  Product 1294 ,Fashion,BrandB,3301.81,USD,Y
SKU001295,  Product 1295 ,Home,BrandC,4805.0,USD,Y
SKU001296,Product 1296,Grocery,BrandB,1239.79,USD,N
SKU001297,  Product 1297 ,Fashion,BrandC,1679.96,USD,N
SKU001298,Product 1298,Grocery,BrandC,735.95,USD,Y
SKU001299,Product 1299,Grocery,BrandA,1579.54,USD,Y
SKU001300,Product 1300,Grocery,BrandB,4978.64,USD,N
SKU001301,Product 1301,Grocery,BrandC,4668.5,USD,Y
SKU001302,Product 1302,Fashion,BrandA,2808.83,USD,N
SKU001303,Product 1303,Electronics,BrandA,1622.11,USD,Y
SKU001304,Product 1304,Electronics,BrandB,4406.65,USD,Y
SKU001305,Product 1305,Home,BrandB,2242.87,USD,Y
SKU001306,Product 1306,Fashion,BrandA,3906.58,USD,Y
SKU001307,  Product 1307 ,Grocery,BrandA,3824.12,USD,Y
SKU001308,Product 1308,Fashion,BrandC,2856.86,USD,Y
SKU001309,  Product 1309 ,Grocery,BrandA,3452.52,USD,Y
SKU001310,Product 1310,Home,BrandA,2536.51,USD,N
SKU001311,Product 1311,Fashion,BrandA,4268.04,USD,Y
SKU001312,Product 1312,Grocery,BrandA,1006.64,USD,Y
SKU001313,  Product 1313 ,Electronics,BrandB,4753.48,USD,Y
SKU001314,  Product 1314 ,Grocery,BrandA,377.37,USD,Y
SKU001315,Product 1315,Home,BrandC,2475.22,USD,Y
SKU001316,Product 1316,Home,BrandA,2166.4,USD,Y
SKU001317,Product 1317,Home,BrandC,1598.84,USD,Y
SKU001318,Product 1318,Electronics,BrandC,591.12,USD,N
SKU001319,Product 1319,Electronics,BrandA,2617.58,USD,N
SKU001320,Product 1320,Electronics,BrandC,1967.62,USD,Y
